template_id,order,frame_id,prompt_idx,prompt,io_name,s_name,io_token,s_token
baba_t1,BABA,t1,89,"Then, Emily and James had a lot of fun at the garden. Emily gave a drink to",James,Emily,3700,17608
baba_t1,BABA,t1,90,"Then, Rachel and John had a lot of fun at the garden. Rachel gave a drink to",John,Rachel,1757,15984
baba_t1,BABA,t1,91,"Then, Alice and Michael had a lot of fun at the garden. Alice gave a drink to",Michael,Alice,3899,14862
baba_t1,BABA,t1,92,"Then, Emily and Steven had a lot of fun at the garden. Emily gave a drink to",Steven,Emily,8239,17608
baba_t1,BABA,t1,93,"Then, Karen and Laura had a lot of fun at the garden. Karen gave a drink to",Laura,Karen,16753,18678
baba_t1,BABA,t1,94,"Then, David and Sarah had a lot of fun at the garden. David gave a drink to",Sarah,David,10490,3271
baba_t1,BABA,t1,95,"Then, Jason and Emma had a lot of fun at the garden. Jason gave a drink to",Emma,Jason,18966,8982
baba_t1,BABA,t1,96,"Then, Alice and Mary had a lot of fun at the garden. Alice gave a drink to",Mary,Alice,5335,14862
baba_t1,BABA,t1,97,"Then, Tom and Karen had a lot of fun at the garden. Tom gave a drink to",Karen,Tom,18678,4186
baba_t1,BABA,t1,98,"Then, Steven and Nancy had a lot of fun at the garden. Steven gave a drink to",Nancy,Steven,18496,8239
baba_t1,BABA,t1,99,"Then, Mary and Emily had a lot of fun at the garden. Mary gave a drink to",Emily,Mary,17608,5335
baba_t1,BABA,t1,100,"Then, Kevin and Jason had a lot of fun at the garden. Kevin gave a drink to",Jason,Kevin,8982,7939
baba_t1,BABA,t1,101,"Then, Helen and Mark had a lot of fun at the garden. Helen gave a drink to",Mark,Helen,2940,22695
baba_t1,BABA,t1,102,"Then, Susan and Lisa had a lot of fun at the garden. Susan gave a drink to",Lisa,Susan,15378,14919
baba_t1,BABA,t1,103,"Then, John and Bob had a lot of fun at the garden. John gave a drink to",Bob,John,5811,1757
baba_t1,BABA,t1,104,"Then, Mark and Alice had a lot of fun at the garden. Mark gave a drink to",Alice,Mark,14862,2940
baba_t1,BABA,t1,105,"Then, Lisa and James had a lot of fun at the garden. Lisa gave a drink to",James,Lisa,3700,15378
baba_t1,BABA,t1,106,"Then, Daniel and Alice had a lot of fun at the garden. Daniel gave a drink to",Alice,Daniel,14862,7806
baba_t1,BABA,t1,107,"Then, Laura and Bob had a lot of fun at the garden. Laura gave a drink to",Bob,Laura,5811,16753
baba_t1,BABA,t1,108,"Then, Alice and Jason had a lot of fun at the garden. Alice gave a drink to",Jason,Alice,8982,14862
baba_t1,BABA,t1,109,"Then, James and John had a lot of fun at the garden. James gave a drink to",John,James,1757,3700
baba_t1,BABA,t1,110,"Then, Steven and Sarah had a lot of fun at the garden. Steven gave a drink to",Sarah,Steven,10490,8239
baba_t1,BABA,t1,111,"Then, Rachel and James had a lot of fun at the garden. Rachel gave a drink to",James,Rachel,3700,15984
baba_t1,BABA,t1,112,"Then, Mary and Karen had a lot of fun at the garden. Mary gave a drink to",Karen,Mary,18678,5335
baba_t1,BABA,t1,113,"Then, Susan and Helen had a lot of fun at the garden. Susan gave a drink to",Helen,Susan,22695,14919
baba_t1,BABA,t1,114,"Then, Scott and John had a lot of fun at the garden. Scott gave a drink to",John,Scott,1757,4746
baba_t1,BABA,t1,115,"Then, Lisa and Emma had a lot of fun at the garden. Lisa gave a drink to",Emma,Lisa,18966,15378
baba_t1,BABA,t1,116,"Then, Jason and Alice had a lot of fun at the garden. Jason gave a drink to",Alice,Jason,14862,8982
baba_t1,BABA,t1,117,"Then, Bob and Michael had a lot of fun at the garden. Bob gave a drink to",Michael,Bob,3899,5811
baba_t1,BABA,t1,118,"Then, Bob and Emily had a lot of fun at the garden. Bob gave a drink to",Emily,Bob,17608,5811
baba_t1,BABA,t1,119,"Then, Jessica and Mark had a lot of fun at the garden. Jessica gave a drink to",Mark,Jessica,2940,17352
baba_t1,BABA,t1,120,"Then, Emma and Laura had a lot of fun at the garden. Emma gave a drink to",Laura,Emma,16753,18966
baba_t1,BABA,t1,121,"Then, Mary and Sarah had a lot of fun at the garden. Mary gave a drink to",Sarah,Mary,10490,5335
baba_t1,BABA,t1,122,"Then, Robert and Jacob had a lot of fun at the garden. Robert gave a drink to",Jacob,Robert,12806,5199
baba_t1,BABA,t1,123,"Then, Steven and Alice had a lot of fun at the garden. Steven gave a drink to",Alice,Steven,14862,8239
baba_t1,BABA,t1,124,"Then, James and Daniel had a lot of fun at the garden. James gave a drink to",Daniel,James,7806,3700
baba_t1,BABA,t1,125,"Then, Laura and Michael had a lot of fun at the garden. Laura gave a drink to",Michael,Laura,3899,16753
baba_t1,BABA,t1,126,"Then, Rachel and Eric had a lot of fun at the garden. Rachel gave a drink to",Eric,Rachel,7651,15984
baba_t1,BABA,t1,127,"Then, Jason and Anna had a lot of fun at the garden. Jason gave a drink to",Anna,Jason,11735,8982
abba_t2,ABBA,t2,0,"Then, Nancy and Daniel were working at the office. Daniel decided to give a computer to",Nancy,Daniel,18496,7806
abba_t2,ABBA,t2,1,"Then, Brian and Eric were working at the office. Eric decided to give a computer to",Brian,Eric,8403,7651
abba_t2,ABBA,t2,2,"Then, Emma and Mary were working at the office. Mary decided to give a computer to",Emma,Mary,18966,5335
abba_t2,ABBA,t2,3,"Then, Michael and Jacob were working at the office. Jacob decided to give a computer to",Michael,Jacob,3899,12806
abba_t2,ABBA,t2,4,"Then, Anna and Daniel were working at the office. Daniel decided to give a computer to",Anna,Daniel,11735,7806
abba_t2,ABBA,t2,5,"Then, Helen and Karen were working at the office. Karen decided to give a computer to",Helen,Karen,22695,18678
abba_t2,ABBA,t2,6,"Then, Jason and Jessica were working at the office. Jessica decided to give a computer to",Jason,Jessica,8982,17352
abba_t2,ABBA,t2,7,"Then, Anna and Laura were working at the office. Laura decided to give a computer to",Anna,Laura,11735,16753
abba_t2,ABBA,t2,8,"Then, Kevin and Eric were working at the office. Eric decided to give a computer to",Kevin,Eric,7939,7651
abba_t2,ABBA,t2,9,"Then, Helen and James were working at the office. James decided to give a computer to",Helen,James,22695,3700
abba_t2,ABBA,t2,10,"Then, Jacob and Tom were working at the office. Tom decided to give a computer to",Jacob,Tom,12806,4186
abba_t2,ABBA,t2,11,"Then, Jessica and Tom were working at the office. Tom decided to give a computer to",Jessica,Tom,17352,4186
abba_t2,ABBA,t2,12,"Then, Brian and Alice were working at the office. Alice decided to give a computer to",Brian,Alice,8403,14862
abba_t2,ABBA,t2,13,"Then, Lisa and Karen were working at the office. Karen decided to give a computer to",Lisa,Karen,15378,18678
abba_t2,ABBA,t2,14,"Then, Michael and Helen were working at the office. Helen decided to give a computer to",Michael,Helen,3899,22695
abba_t2,ABBA,t2,15,"Then, Scott and Steven were working at the office. Steven decided to give a computer to",Scott,Steven,4746,8239
abba_t2,ABBA,t2,16,"Then, Karen and Lisa were working at the office. Lisa decided to give a computer to",Karen,Lisa,18678,15378
abba_t2,ABBA,t2,17,"Then, Eric and Tom were working at the office. Tom decided to give a computer to",Eric,Tom,7651,4186
abba_t2,ABBA,t2,18,"Then, Jessica and Alice were working at the office. Alice decided to give a computer to",Jessica,Alice,17352,14862
abba_t2,ABBA,t2,19,"Then, Rachel and Bob were working at the office. Bob decided to give a computer to",Rachel,Bob,15984,5811
abba_t2,ABBA,t2,20,"Then, Eric and Nancy were working at the office. Nancy decided to give a computer to",Eric,Nancy,7651,18496
abba_t2,ABBA,t2,21,"Then, Susan and David were working at the office. David decided to give a computer to",Susan,David,14919,3271
abba_t2,ABBA,t2,22,"Then, Anna and Scott were working at the office. Scott decided to give a computer to",Anna,Scott,11735,4746
abba_t2,ABBA,t2,23,"Then, Alice and Laura were working at the office. Laura decided to give a computer to",Alice,Laura,14862,16753
abba_t2,ABBA,t2,24,"Then, Emma and David were working at the office. David decided to give a computer to",Emma,David,18966,3271
abba_t2,ABBA,t2,25,"Then, Lisa and Mark were working at the office. Mark decided to give a computer to",Lisa,Mark,15378,2940
abba_t2,ABBA,t2,26,"Then, Scott and Anna were working at the office. Anna decided to give a computer to",Scott,Anna,4746,11735
abba_t2,ABBA,t2,27,"Then, Robert and Nancy were working at the office. Nancy decided to give a computer to",Robert,Nancy,5199,18496
abba_t2,ABBA,t2,28,"Then, Jacob and Michael were working at the office. Michael decided to give a computer to",Jacob,Michael,12806,3899
abba_t2,ABBA,t2,29,"Then, Mary and Karen were working at the office. Karen decided to give a computer to",Mary,Karen,5335,18678
abba_t2,ABBA,t2,30,"Then, Helen and Scott were working at the office. Scott decided to give a computer to",Helen,Scott,22695,4746
abba_t2,ABBA,t2,31,"Then, Helen and John were working at the office. John decided to give a computer to",Helen,John,22695,1757
abba_t2,ABBA,t2,32,"Then, Bob and Rachel were working at the office. Rachel decided to give a computer to",Bob,Rachel,5811,15984
abba_t2,ABBA,t2,33,"Then, Jason and Daniel were working at the office. Daniel decided to give a computer to",Jason,Daniel,8982,7806
abba_t2,ABBA,t2,34,"Then, Steven and Jason were working at the office. Jason decided to give a computer to",Steven,Jason,8239,8982
abba_t2,ABBA,t2,35,"Then, Karen and Susan were working at the office. Susan decided to give a computer to",Karen,Susan,18678,14919
abba_t2,ABBA,t2,36,"Then, Mark and John were working at the office. John decided to give a computer to",Mark,John,2940,1757
abba_t2,ABBA,t2,37,"Then, Lisa and Anna were working at the office. Anna decided to give a computer to",Lisa,Anna,15378,11735
abba_t2,ABBA,t2,38,"Then, Jason and Nancy were working at the office. Nancy decided to give a computer to",Jason,Nancy,8982,18496
abba_t2,ABBA,t2,39,"Then, David and Emily were working at the office. Emily decided to give a computer to",David,Emily,3271,17608
abba_t2,ABBA,t2,40,"Then, Rachel and David were working at the office. David decided to give a computer to",Rachel,David,15984,3271
abba_t2,ABBA,t2,41,"Then, Steven and Nancy were working at the office. Nancy decided to give a computer to",Steven,Nancy,8239,18496
abba_t2,ABBA,t2,42,"Then, Bob and James were working at the office. James decided to give a computer to",Bob,James,5811,3700
abba_t2,ABBA,t2,43,"Then, Helen and Kevin were working at the office. Kevin decided to give a computer to",Helen,Kevin,22695,7939
abba_t2,ABBA,t2,44,"Then, Emily and Karen were working at the office. Karen decided to give a computer to",Emily,Karen,17608,18678
abba_t2,ABBA,t2,45,"Then, Tom and Karen were working at the office. Karen decided to give a computer to",Tom,Karen,4186,18678
abba_t2,ABBA,t2,46,"Then, Scott and Robert were working at the office. Robert decided to give a computer to",Scott,Robert,4746,5199
abba_t2,ABBA,t2,47,"Then, Bob and David were working at the office. David decided to give a computer to",Bob,David,5811,3271
abba_t2,ABBA,t2,48,"Then, Eric and Jacob were working at the office. Jacob decided to give a computer to",Eric,Jacob,7651,12806
abba_t2,ABBA,t2,49,"Then, Helen and Anna were working at the office. Anna decided to give a computer to",Helen,Anna,22695,11735
abba_t2,ABBA,t2,50,"Then, Alice and Jessica were working at the office. Jessica decided to give a computer to",Alice,Jessica,14862,17352
abba_t2,ABBA,t2,51,"Then, Scott and Jessica were working at the office. Jessica decided to give a computer to",Scott,Jessica,4746,17352
abba_t2,ABBA,t2,52,"Then, Steven and Alice were working at the office. Alice decided to give a computer to",Steven,Alice,8239,14862
abba_t2,ABBA,t2,53,"Then, Scott and David were working at the office. David decided to give a computer to",Scott,David,4746,3271
abba_t2,ABBA,t2,54,"Then, Jason and Helen were working at the office. Helen decided to give a computer to",Jason,Helen,8982,22695
abba_t2,ABBA,t2,55,"Then, Scott and James were working at the office. James decided to give a computer to",Scott,James,4746,3700
abba_t2,ABBA,t2,56,"Then, Scott and Kevin were working at the office. Kevin decided to give a computer to",Scott,Kevin,4746,7939
abba_t2,ABBA,t2,57,"Then, Jessica and Robert were working at the office. Robert decided to give a computer to",Jessica,Robert,17352,5199
abba_t2,ABBA,t2,58,"Then, Bob and Lisa were working at the office. Lisa decided to give a computer to",Bob,Lisa,5811,15378
abba_t2,ABBA,t2,59,"Then, Karen and Daniel were working at the office. Daniel decided to give a computer to",Karen,Daniel,18678,7806
abba_t2,ABBA,t2,60,"Then, David and Kevin were working at the office. Kevin decided to give a computer to",David,Kevin,3271,7939
abba_t2,ABBA,t2,61,"Then, Emily and Jessica were working at the office. Jessica decided to give a computer to",Emily,Jessica,17608,17352
abba_t2,ABBA,t2,62,"Then, Sarah and James were working at the office. James decided to give a computer to",Sarah,James,10490,3700
abba_t2,ABBA,t2,63,"Then, Jason and Sarah were working at the office. Sarah decided to give a computer to",Jason,Sarah,8982,10490
abba_t2,ABBA,t2,64,"Then, Mary and Lisa were working at the office. Lisa decided to give a computer to",Mary,Lisa,5335,15378
abba_t2,ABBA,t2,65,"Then, Susan and Michael were working at the office. Michael decided to give a computer to",Susan,Michael,14919,3899
abba_t2,ABBA,t2,66,"Then, Anna and Bob were working at the office. Bob decided to give a computer to",Anna,Bob,11735,5811
abba_t2,ABBA,t2,67,"Then, Bob and Susan were working at the office. Susan decided to give a computer to",Bob,Susan,5811,14919
abba_t2,ABBA,t2,68,"Then, Brian and Tom were working at the office. Tom decided to give a computer to",Brian,Tom,8403,4186
abba_t2,ABBA,t2,69,"Then, Helen and Mary were working at the office. Mary decided to give a computer to",Helen,Mary,22695,5335
abba_t2,ABBA,t2,70,"Then, Jason and Bob were working at the office. Bob decided to give a computer to",Jason,Bob,8982,5811
abba_t2,ABBA,t2,71,"Then, Eric and Steven were working at the office. Steven decided to give a computer to",Eric,Steven,7651,8239
abba_t2,ABBA,t2,72,"Then, Helen and Jason were working at the office. Jason decided to give a computer to",Helen,Jason,22695,8982
abba_t2,ABBA,t2,73,"Then, Scott and Susan were working at the office. Susan decided to give a computer to",Scott,Susan,4746,14919
abba_t2,ABBA,t2,74,"Then, Daniel and Jason were working at the office. Jason decided to give a computer to",Daniel,Jason,7806,8982
abba_t2,ABBA,t2,75,"Then, Steven and Jacob were working at the office. Jacob decided to give a computer to",Steven,Jacob,8239,12806
abba_t2,ABBA,t2,76,"Then, Karen and Emily were working at the office. Emily decided to give a computer to",Karen,Emily,18678,17608
abba_t2,ABBA,t2,77,"Then, Nancy and James were working at the office. James decided to give a computer to",Nancy,James,18496,3700
abba_t2,ABBA,t2,78,"Then, Eric and Susan were working at the office. Susan decided to give a computer to",Eric,Susan,7651,14919
abba_t2,ABBA,t2,79,"Then, Kevin and Jason were working at the office. Jason decided to give a computer to",Kevin,Jason,7939,8982
abba_t2,ABBA,t2,80,"Then, Emma and Kevin were working at the office. Kevin decided to give a computer to",Emma,Kevin,18966,7939
abba_t2,ABBA,t2,81,"Then, Michael and Robert were working at the office. Robert decided to give a computer to",Michael,Robert,3899,5199
abba_t2,ABBA,t2,82,"Then, Anna and Susan were working at the office. Susan decided to give a computer to",Anna,Susan,11735,14919
abba_t2,ABBA,t2,83,"Then, Mark and Steven were working at the office. Steven decided to give a computer to",Mark,Steven,2940,8239
abba_t2,ABBA,t2,84,"Then, Laura and Bob were working at the office. Bob decided to give a computer to",Laura,Bob,16753,5811
abba_t2,ABBA,t2,85,"Then, David and Lisa were working at the office. Lisa decided to give a computer to",David,Lisa,3271,15378
abba_t2,ABBA,t2,86,"Then, Alice and Anna were working at the office. Anna decided to give a computer to",Alice,Anna,14862,11735
abba_t2,ABBA,t2,87,"Then, Kevin and Mark were working at the office. Mark decided to give a computer to",Kevin,Mark,7939,2940
abba_t2,ABBA,t2,88,"Then, David and Nancy were working at the office. Nancy decided to give a computer to",David,Nancy,3271,18496
abba_t2,ABBA,t2,89,"Then, James and Emily were working at the office. Emily decided to give a computer to",James,Emily,3700,17608
abba_t2,ABBA,t2,90,"Then, John and Rachel were working at the office. Rachel decided to give a computer to",John,Rachel,1757,15984
abba_t2,ABBA,t2,91,"Then, Michael and Alice were working at the office. Alice decided to give a computer to",Michael,Alice,3899,14862
abba_t2,ABBA,t2,92,"Then, Steven and Emily were working at the office. Emily decided to give a computer to",Steven,Emily,8239,17608
abba_t2,ABBA,t2,93,"Then, Laura and Karen were working at the office. Karen decided to give a computer to",Laura,Karen,16753,18678
abba_t2,ABBA,t2,94,"Then, Sarah and David were working at the office. David decided to give a computer to",Sarah,David,10490,3271
abba_t2,ABBA,t2,95,"Then, Emma and Jason were working at the office. Jason decided to give a computer to",Emma,Jason,18966,8982
abba_t2,ABBA,t2,96,"Then, Mary and Alice were working at the office. Alice decided to give a computer to",Mary,Alice,5335,14862
abba_t2,ABBA,t2,97,"Then, Karen and Tom were working at the office. Tom decided to give a computer to",Karen,Tom,18678,4186
abba_t2,ABBA,t2,98,"Then, Nancy and Steven were working at the office. Steven decided to give a computer to",Nancy,Steven,18496,8239
abba_t2,ABBA,t2,99,"Then, Emily and Mary were working at the office. Mary decided to give a computer to",Emily,Mary,17608,5335
abba_t2,ABBA,t2,100,"Then, Jason and Kevin were working at the office. Kevin decided to give a computer to",Jason,Kevin,8982,7939
abba_t2,ABBA,t2,101,"Then, Mark and Helen were working at the office. Helen decided to give a computer to",Mark,Helen,2940,22695
abba_t2,ABBA,t2,102,"Then, Lisa and Susan were working at the office. Susan decided to give a computer to",Lisa,Susan,15378,14919
abba_t2,ABBA,t2,103,"Then, Bob and John were working at the office. John decided to give a computer to",Bob,John,5811,1757
abba_t2,ABBA,t2,104,"Then, Alice and Mark were working at the office. Mark decided to give a computer to",Alice,Mark,14862,2940
abba_t2,ABBA,t2,105,"Then, James and Lisa were working at the office. Lisa decided to give a computer to",James,Lisa,3700,15378
abba_t2,ABBA,t2,106,"Then, Alice and Daniel were working at the office. Daniel decided to give a computer to",Alice,Daniel,14862,7806
abba_t2,ABBA,t2,107,"Then, Bob and Laura were working at the office. Laura decided to give a computer to",Bob,Laura,5811,16753
abba_t2,ABBA,t2,108,"Then, Jason and Alice were working at the office. Alice decided to give a computer to",Jason,Alice,8982,14862
abba_t2,ABBA,t2,109,"Then, John and James were working at the office. James decided to give a computer to",John,James,1757,3700
abba_t2,ABBA,t2,110,"Then, Sarah and Steven were working at the office. Steven decided to give a computer to",Sarah,Steven,10490,8239
abba_t2,ABBA,t2,111,"Then, James and Rachel were working at the office. Rachel decided to give a computer to",James,Rachel,3700,15984
abba_t2,ABBA,t2,112,"Then, Karen and Mary were working at the office. Mary decided to give a computer to",Karen,Mary,18678,5335
abba_t2,ABBA,t2,113,"Then, Helen and Susan were working at the office. Susan decided to give a computer to",Helen,Susan,22695,14919
abba_t2,ABBA,t2,114,"Then, John and Scott were working at the office. Scott decided to give a computer to",John,Scott,1757,4746
abba_t2,ABBA,t2,115,"Then, Emma and Lisa were working at the office. Lisa decided to give a computer to",Emma,Lisa,18966,15378
abba_t2,ABBA,t2,116,"Then, Alice and Jason were working at the office. Jason decided to give a computer to",Alice,Jason,14862,8982
abba_t2,ABBA,t2,117,"Then, Michael and Bob were working at the office. Bob decided to give a computer to",Michael,Bob,3899,5811
abba_t2,ABBA,t2,118,"Then, Emily and Bob were working at the office. Bob decided to give a computer to",Emily,Bob,17608,5811
abba_t2,ABBA,t2,119,"Then, Mark and Jessica were working at the office. Jessica decided to give a computer to",Mark,Jessica,2940,17352
abba_t2,ABBA,t2,120,"Then, Laura and Emma were working at the office. Emma decided to give a computer to",Laura,Emma,16753,18966
abba_t2,ABBA,t2,121,"Then, Sarah and Mary were working at the office. Mary decided to give a computer to",Sarah,Mary,10490,5335
abba_t2,ABBA,t2,122,"Then, Jacob and Robert were working at the office. Robert decided to give a computer to",Jacob,Robert,12806,5199
abba_t2,ABBA,t2,123,"Then, Alice and Steven were working at the office. Steven decided to give a computer to",Alice,Steven,14862,8239
abba_t2,ABBA,t2,124,"Then, Daniel and James were working at the office. James decided to give a computer to",Daniel,James,7806,3700
abba_t2,ABBA,t2,125,"Then, Michael and Laura were working at the office. Laura decided to give a computer to",Michael,Laura,3899,16753
abba_t2,ABBA,t2,126,"Then, Eric and Rachel were working at the office. Rachel decided to give a computer to",Eric,Rachel,7651,15984
abba_t2,ABBA,t2,127,"Then, Anna and Jason were working at the office. Jason decided to give a computer to",Anna,Jason,11735,8982
baba_t2,BABA,t2,0,"Then, Daniel and Nancy were working at the office. Daniel decided to give a computer to",Nancy,Daniel,18496,7806
baba_t2,BABA,t2,1,"Then, Eric and Brian were working at the office. Eric decided to give a computer to",Brian,Eric,8403,7651
baba_t2,BABA,t2,2,"Then, Mary and Emma were working at the office. Mary decided to give a computer to",Emma,Mary,18966,5335
baba_t2,BABA,t2,3,"Then, Jacob and Michael were working at the office. Jacob decided to give a computer to",Michael,Jacob,3899,12806
baba_t2,BABA,t2,4,"Then, Daniel and Anna were working at the office. Daniel decided to give a computer to",Anna,Daniel,11735,7806
baba_t2,BABA,t2,5,"Then, Karen and Helen were working at the office. Karen decided to give a computer to",Helen,Karen,22695,18678
baba_t2,BABA,t2,6,"Then, Jessica and Jason were working at the office. Jessica decided to give a computer to",Jason,Jessica,8982,17352
baba_t2,BABA,t2,7,"Then, Laura and Anna were working at the office. Laura decided to give a computer to",Anna,Laura,11735,16753
baba_t2,BABA,t2,8,"Then, Eric and Kevin were working at the office. Eric decided to give a computer to",Kevin,Eric,7939,7651
baba_t2,BABA,t2,9,"Then, James and Helen were working at the office. James decided to give a computer to",Helen,James,22695,3700
baba_t2,BABA,t2,10,"Then, Tom and Jacob were working at the office. Tom decided to give a computer to",Jacob,Tom,12806,4186
baba_t2,BABA,t2,11,"Then, Tom and Jessica were working at the office. Tom decided to give a computer to",Jessica,Tom,17352,4186
baba_t2,BABA,t2,12,"Then, Alice and Brian were working at the office. Alice decided to give a computer to",Brian,Alice,8403,14862
baba_t2,BABA,t2,13,"Then, Karen and Lisa were working at the office. Karen decided to give a computer to",Lisa,Karen,15378,18678
baba_t2,BABA,t2,14,"Then, Helen and Michael were working at the office. Helen decided to give a computer to",Michael,Helen,3899,22695
baba_t2,BABA,t2,15,"Then, Steven and Scott were working at the office. Steven decided to give a computer to",Scott,Steven,4746,8239
baba_t2,BABA,t2,16,"Then, Lisa and Karen were working at the office. Lisa decided to give a computer to",Karen,Lisa,18678,15378
baba_t2,BABA,t2,17,"Then, Tom and Eric were working at the office. Tom decided to give a computer to",Eric,Tom,7651,4186
baba_t2,BABA,t2,18,"Then, Alice and Jessica were working at the office. Alice decided to give a computer to",Jessica,Alice,17352,14862
baba_t2,BABA,t2,19,"Then, Bob and Rachel were working at the office. Bob decided to give a computer to",Rachel,Bob,15984,5811
baba_t2,BABA,t2,20,"Then, Nancy and Eric were working at the office. Nancy decided to give a computer to",Eric,Nancy,7651,18496
baba_t2,BABA,t2,21,"Then, David and Susan were working at the office. David decided to give a computer to",Susan,David,14919,3271
baba_t2,BABA,t2,22,"Then, Scott and Anna were working at the office. Scott decided to give a computer to",Anna,Scott,11735,4746
baba_t2,BABA,t2,23,"Then, Laura and Alice were working at the office. Laura decided to give a computer to",Alice,Laura,14862,16753
baba_t2,BABA,t2,24,"Then, David and Emma were working at the office. David decided to give a computer to",Emma,David,18966,3271
baba_t2,BABA,t2,25,"Then, Mark and Lisa were working at the office. Mark decided to give a computer to",Lisa,Mark,15378,2940
baba_t2,BABA,t2,26,"Then, Anna and Scott were working at the office. Anna decided to give a computer to",Scott,Anna,4746,11735
baba_t2,BABA,t2,27,"Then, Nancy and Robert were working at the office. Nancy decided to give a computer to",Robert,Nancy,5199,18496
baba_t2,BABA,t2,28,"Then, Michael and Jacob were working at the office. Michael decided to give a computer to",Jacob,Michael,12806,3899
baba_t2,BABA,t2,29,"Then, Karen and Mary were working at the office. Karen decided to give a computer to",Mary,Karen,5335,18678
baba_t2,BABA,t2,30,"Then, Scott and Helen were working at the office. Scott decided to give a computer to",Helen,Scott,22695,4746
baba_t2,BABA,t2,31,"Then, John and Helen were working at the office. John decided to give a computer to",Helen,John,22695,1757
baba_t2,BABA,t2,32,"Then, Rachel and Bob were working at the office. Rachel decided to give a computer to",Bob,Rachel,5811,15984
baba_t2,BABA,t2,33,"Then, Daniel and Jason were working at the office. Daniel decided to give a computer to",Jason,Daniel,8982,7806
baba_t2,BABA,t2,34,"Then, Jason and Steven were working at the office. Jason decided to give a computer to",Steven,Jason,8239,8982
baba_t2,BABA,t2,35,"Then, Susan and Karen were working at the office. Susan decided to give a computer to",Karen,Susan,18678,14919
baba_t2,BABA,t2,36,"Then, John and Mark were working at the office. John decided to give a computer to",Mark,John,2940,1757
baba_t2,BABA,t2,37,"Then, Anna and Lisa were working at the office. Anna decided to give a computer to",Lisa,Anna,15378,11735
baba_t2,BABA,t2,38,"Then, Nancy and Jason were working at the office. Nancy decided to give a computer to",Jason,Nancy,8982,18496
baba_t2,BABA,t2,39,"Then, Emily and David were working at the office. Emily decided to give a computer to",David,Emily,3271,17608
baba_t2,BABA,t2,40,"Then, David and Rachel were working at the office. David decided to give a computer to",Rachel,David,15984,3271
baba_t2,BABA,t2,41,"Then, Nancy and Steven were working at the office. Nancy decided to give a computer to",Steven,Nancy,8239,18496
baba_t2,BABA,t2,42,"Then, James and Bob were working at the office. James decided to give a computer to",Bob,James,5811,3700
baba_t2,BABA,t2,43,"Then, Kevin and Helen were working at the office. Kevin decided to give a computer to",Helen,Kevin,22695,7939
baba_t2,BABA,t2,44,"Then, Karen and Emily were working at the office. Karen decided to give a computer to",Emily,Karen,17608,18678
baba_t2,BABA,t2,45,"Then, Karen and Tom were working at the office. Karen decided to give a computer to",Tom,Karen,4186,18678
baba_t2,BABA,t2,46,"Then, Robert and Scott were working at the office. Robert decided to give a computer to",Scott,Robert,4746,5199
baba_t2,BABA,t2,47,"Then, David and Bob were working at the office. David decided to give a computer to",Bob,David,5811,3271
baba_t2,BABA,t2,48,"Then, Jacob and Eric were working at the office. Jacob decided to give a computer to",Eric,Jacob,7651,12806
baba_t2,BABA,t2,49,"Then, Anna and Helen were working at the office. Anna decided to give a computer to",Helen,Anna,22695,11735
baba_t2,BABA,t2,50,"Then, Jessica and Alice were working at the office. Jessica decided to give a computer to",Alice,Jessica,14862,17352
baba_t2,BABA,t2,51,"Then, Jessica and Scott were working at the office. Jessica decided to give a computer to",Scott,Jessica,4746,17352
baba_t2,BABA,t2,52,"Then, Alice and Steven were working at the office. Alice decided to give a computer to",Steven,Alice,8239,14862
baba_t2,BABA,t2,53,"Then, David and Scott were working at the office. David decided to give a computer to",Scott,David,4746,3271
baba_t2,BABA,t2,54,"Then, Helen and Jason were working at the office. Helen decided to give a computer to",Jason,Helen,8982,22695
baba_t2,BABA,t2,55,"Then, James and Scott were working at the office. James decided to give a computer to",Scott,James,4746,3700
baba_t2,BABA,t2,56,"Then, Kevin and Scott were working at the office. Kevin decided to give a computer to",Scott,Kevin,4746,7939
baba_t2,BABA,t2,57,"Then, Robert and Jessica were working at the office. Robert decided to give a computer to",Jessica,Robert,17352,5199
baba_t2,BABA,t2,58,"Then, Lisa and Bob were working at the office. Lisa decided to give a computer to",Bob,Lisa,5811,15378
baba_t2,BABA,t2,59,"Then, Daniel and Karen were working at the office. Daniel decided to give a computer to",Karen,Daniel,18678,7806
baba_t2,BABA,t2,60,"Then, Kevin and David were working at the office. Kevin decided to give a computer to",David,Kevin,3271,7939
baba_t2,BABA,t2,61,"Then, Jessica and Emily were working at the office. Jessica decided to give a computer to",Emily,Jessica,17608,17352
baba_t2,BABA,t2,62,"Then, James and Sarah were working at the office. James decided to give a computer to",Sarah,James,10490,3700
baba_t2,BABA,t2,63,"Then, Sarah and Jason were working at the office. Sarah decided to give a computer to",Jason,Sarah,8982,10490
baba_t2,BABA,t2,64,"Then, Lisa and Mary were working at the office. Lisa decided to give a computer to",Mary,Lisa,5335,15378
baba_t2,BABA,t2,65,"Then, Michael and Susan were working at the office. Michael decided to give a computer to",Susan,Michael,14919,3899
baba_t2,BABA,t2,66,"Then, Bob and Anna were working at the office. Bob decided to give a computer to",Anna,Bob,11735,5811
baba_t2,BABA,t2,67,"Then, Susan and Bob were working at the office. Susan decided to give a computer to",Bob,Susan,5811,14919
